q01	d254:1.3322, d016:1.2801, d085:0.7608, d185:0.721, d209:0.721, d060:0.6882, d100:0.6882, d153:0.6882, d186:0.6553, d006:0.5714, d215:0.5714, d099:0.5193, d243:0.5193, d004:0.3605, d039:0.3605, d065:0.3605, d094:0.3605, d130:0.3605, d136:0.3605, d152:0.3605, d162:0.3605, d164:0.3605, d184:0.3605, d195:0.3605, d312:0.3605, d316:0.3605, d028:0.3277, d038:0.3277, d074:0.3277, d082:0.3277, d116:0.3277, d170:0.3277, d172:0.3277, d212:0.3277, d229:0.3277, d234:0.3277, d255:0.3277, d265:0.3277, d281:0.3277, d284:0.3277, d299:0.3277, d315:0.3277, d317:0.3277, d329:0.3277
q19	d179:3.146, d323:1.2613, d102:1.0551, d004:0.9012, d136:0.8179, d273:0.8179, d021:0.7763, d330:0.774, d001:0.7243, d015:0.7243, d069:0.7243, d320:0.7243, d056:0.6669, d310:0.6669, d194:0.6152, d200:0.6152, d028:0.5991, d055:0.5991, d088:0.516, d138:0.516, d035:0.4089, d098:0.4089, d189:0.4089, d241:0.4089, d266:0.4089, d051:0.3881, d153:0.3881, d158:0.3881, d185:0.3881, d204:0.3881, d222:0.3881, d258:0.3881, d277:0.3881, d293:0.3881, d321:0.3881, d091:0.258, d092:0.258, d095:0.258, d106:0.258, d109:0.258, d111:0.258, d129:0.258, d147:0.258, d175:0.258, d180:0.258, d190:0.258, d191:0.258, d197:0.258, d212:0.258, d230:0.258, d254:0.258, d257:0.258, d272:0.258, d274:0.258, d289:0.258, d291:0.258, d294:0.258, d299:0.258, d300:0.258, d309:0.258
q22	d258:2.3055, d049:1.7829, d266:1.7178, d011:1.692, d277:1.5704, d176:1.1605, d184:1.1591, d149:1.0215, d297:0.9734, d319:0.958, d010:0.937, d287:0.9048, d327:0.9043, d286:0.8462, d138:0.715, d056:0.6554, d229:0.6554, d239:0.6554, d331:0.6554, d164:0.6445, d145:0.6355, d169:0.6291, d197:0.6291, d223:0.6291, d152:0.617, d330:0.6029, d132:0.5713, d020:0.4867, d135:0.4867, d157:0.4867, d072:0.4777, d121:0.4777, d190:0.4777, d240:0.4777, d014:0.4713, d057:0.4713, d158:0.4713, d064:0.4592, d092:0.4592, d116:0.4592, d147:0.4592, d003:0.4135, d183:0.4135, d247:0.4135, d317:0.4135, d320:0.3664, d100:0.3156, d137:0.3156, d182:0.3156, d188:0.3156, d007:0.3014, d055:0.3014, d069:0.3014, d086:0.3014, d098:0.3014, d127:0.3014, d140:0.3014, d146:0.3014, d153:0.3014, d233:0.3014, d280:0.3014, d299:0.3014, d305:0.3014, d328:0.3014, d025:0.2501, d042:0.2501, d074:0.2501, d101:0.2501, d107:0.2501, d150:0.2501, d177:0.2501, d241:0.2501, d252:0.2501, d298:0.2501, d321:0.2501, d004:0.1578, d022:0.1578, d023:0.1578, d024:0.1578, d032:0.1578, d035:0.1578, d046:0.1578, d048:0.1578, d065:0.1578, d071:0.1578, d073:0.1578, d076:0.1578, d077:0.1578, d081:0.1578, d085:0.1578, d089:0.1578, d093:0.1578, d094:0.1578, d102:0.1578, d105:0.1578, d115:0.1578, d133:0.1578, d134:0.1578, d136:0.1578, d139:0.1578, d143:0.1578, d144:0.1578, d160:0.1578, d162:0.1578, d163:0.1578, d167:0.1578, d181:0.1578, d193:0.1578, d199:0.1578, d206:0.1578, d209:0.1578, d210:0.1578, d212:0.1578, d213:0.1578, d214:0.1578, d216:0.1578, d217:0.1578, d218:0.1578, d222:0.1578, d231:0.1578, d242:0.1578, d246:0.1578, d249:0.1578, d250:0.1578, d251:0.1578, d257:0.1578, d260:0.1578, d267:0.1578, d268:0.1578, d283:0.1578, d291:0.1578, d293:0.1578, d294:0.1578, d300:0.1578, d304:0.1578, d322:0.1578, d323:0.1578, d325:0.1578, d329:0.1578
q23	d219:4.5376, d276:1.3358, d287:0.8567, d176:0.747, d179:0.7011, d158:0.6907, d199:0.6652, d319:0.6452, d067:0.6369, d014:0.581, d197:0.581, d105:0.5065, d141:0.5065, d150:0.5065, d057:0.4713, d169:0.4713, d223:0.4713, d003:0.4423, d004:0.4423, d188:0.4423, d227:0.4423, d314:0.4423, d005:0.3326, d013:0.3326, d049:0.3326, d078:0.3326, d084:0.3326, d104:0.3326, d108:0.3326, d109:0.3326, d168:0.3326, d195:0.3326, d253:0.3326, d271:0.3326, d296:0.3326, d315:0.3326, d324:0.3326, d318:0.2836, d007:0.2194, d017:0.2194, d103:0.2194, d107:0.2194, d143:0.2194, d173:0.2194, d180:0.2194, d215:0.2194, d018:0.1739, d019:0.1739, d029:0.1739, d052:0.1739, d055:0.1739, d058:0.1739, d063:0.1739, d077:0.1739, d117:0.1739, d119:0.1739, d128:0.1739, d129:0.1739, d153:0.1739, d164:0.1739, d172:0.1739, d185:0.1739, d186:0.1739, d190:0.1739, d200:0.1739, d204:0.1739, d210:0.1739, d211:0.1739, d218:0.1739, d221:0.1739, d222:0.1739, d228:0.1739, d234:0.1739, d245:0.1739, d248:0.1739, d255:0.1739, d290:0.1739, d298:0.1739, d316:0.1739, d327:0.1739, d001:0.1097, d002:0.1097, d020:0.1097, d021:0.1097, d023:0.1097, d024:0.1097, d037:0.1097, d040:0.1097, d042:0.1097, d043:0.1097, d045:0.1097, d046:0.1097, d047:0.1097, d050:0.1097, d061:0.1097, d064:0.1097, d070:0.1097, d079:0.1097, d080:0.1097, d083:0.1097, d085:0.1097, d101:0.1097, d102:0.1097, d106:0.1097, d121:0.1097, d134:0.1097, d136:0.1097, d139:0.1097, d142:0.1097, d144:0.1097, d145:0.1097, d149:0.1097, d152:0.1097, d160:0.1097, d161:0.1097, d162:0.1097, d163:0.1097, d166:0.1097, d184:0.1097, d191:0.1097, d194:0.1097, d196:0.1097, d198:0.1097, d202:0.1097, d203:0.1097, d205:0.1097, d214:0.1097, d216:0.1097, d224:0.1097, d225:0.1097, d226:0.1097, d229:0.1097, d230:0.1097, d232:0.1097, d233:0.1097, d236:0.1097, d237:0.1097, d238:0.1097, d243:0.1097, d244:0.1097, d249:0.1097, d263:0.1097, d266:0.1097, d273:0.1097, d277:0.1097, d278:0.1097, d279:0.1097, d281:0.1097, d284:0.1097, d286:0.1097, d291:0.1097, d293:0.1097, d294:0.1097, d297:0.1097, d300:0.1097, d302:0.1097, d304:0.1097, d306:0.1097, d307:0.1097, d309:0.1097, d313:0.1097, d317:0.1097, d328:0.1097, d330:0.1097
q24	d255:0.915, d274:0.915, d253:0.5773, d311:0.5773
q25	d166:1.5955, d328:1.4108, d020:1.3352, d023:1.0334, d128:1.0334, d156:1.0334, d265:1.0334, d167:0.8901, d032:0.4451, d211:0.4451, d245:0.4451
q26	d152:3.5735, d143:1.6941, d147:1.4004, d190:1.3423, d116:1.1247, d136:1.0586, d109:0.992, d171:0.9758, d094:0.9392, d241:0.9311, d293:0.8812, d095:0.8246, d206:0.809, d291:0.809, d231:0.7593, d292:0.6679, d179:0.6411, d210:0.6411, d052:0.5875, d183:0.5243, d208:0.5243, d273:0.5243, d138:0.4656, d323:0.4656, d066:0.4045, d113:0.4045, d173:0.4045, d217:0.4045, d277:0.4045, d306:0.4045, d318:0.4045, d003:0.2937, d015:0.2937, d027:0.2937, d033:0.2937, d079:0.2937, d092:0.2937, d098:0.2937, d133:0.2937, d141:0.2937, d149:0.2937, d168:0.2937, d175:0.2937, d199:0.2937, d212:0.2937, d219:0.2937, d235:0.2937, d275:0.2937, d279:0.2937, d287:0.2937, d312:0.2937, d322:0.2937
q27	d054:1.3358, d103:1.0933, d152:1.0911, d293:0.915, d033:0.8486, d066:0.7852, d291:0.7852, d017:0.774, d316:0.7723, d067:0.7415, d143:0.7415, d161:0.7415, d085:0.5991, d027:0.5906, d079:0.5906, d136:0.5906, d130:0.5773, d056:0.5271, d164:0.5271, d014:0.516, d107:0.516, d119:0.516, d064:0.4089, d101:0.4089, d102:0.4089, d116:0.4089, d158:0.4089, d281:0.4089, d290:0.4089, d325:0.4089, d002:0.3326, d015:0.3326, d029:0.3326, d042:0.3326, d075:0.3326, d080:0.3326, d083:0.3326, d139:0.3326, d145:0.3326, d162:0.3326, d174:0.3326, d271:0.3326, d296:0.3326, d016:0.258, d018:0.258, d020:0.258, d026:0.258, d058:0.258, d109:0.258, d159:0.258, d170:0.258, d173:0.258, d179:0.258, d184:0.258, d198:0.258, d231:0.258, d255:0.258, d259:0.258, d269:0.258, d279:0.258, d282:0.258, d283:0.258, d306:0.258, d311:0.258, d318:0.258, d330:0.258
q28	d136:3.0829, d094:1.0586, d141:0.9557, d018:0.9196, d132:0.8099, d048:0.7921, d110:0.7921, d037:0.747, d070:0.747, d173:0.747, d212:0.747, d226:0.747, d327:0.6782, d008:0.6278, d129:0.603, d174:0.603, d316:0.5348, d322:0.5348, d035:0.4804, d279:0.4804, d056:0.4713, d107:0.4713, d321:0.4138, d011:0.3961, d219:0.3961, d221:0.3961, d239:0.3961, d250:0.3961, d287:0.3961, d313:0.3961, d330:0.3961, d102:0.3279, d147:0.3279, d183:0.3279, d191:0.3279, d273:0.3279, d275:0.3279, d292:0.3279, d012:0.2069, d015:0.2069, d049:0.2069, d054:0.2069, d060:0.2069, d072:0.2069, d077:0.2069, d079:0.2069, d080:0.2069, d084:0.2069, d085:0.2069, d098:0.2069, d109:0.2069, d120:0.2069, d125:0.2069, d143:0.2069, d144:0.2069, d152:0.2069, d159:0.2069, d161:0.2069, d165:0.2069, d168:0.2069, d180:0.2069, d185:0.2069, d190:0.2069, d193:0.2069, d194:0.2069, d211:0.2069, d233:0.2069, d237:0.2069, d240:0.2069, d241:0.2069, d243:0.2069, d246:0.2069, d248:0.2069, d259:0.2069, d260:0.2069, d263:0.2069, d264:0.2069, d267:0.2069, d289:0.2069, d295:0.2069, d297:0.2069, d298:0.2069, d299:0.2069, d304:0.2069, d306:0.2069, d309:0.2069, d310:0.2069, d328:0.2069
q29	d037:1.4816, d001:1.2727, d314:1.0963, d133:0.8688, d062:0.5481, d173:0.4849, d055:0.331, d070:0.331, d086:0.331, d099:0.331, d107:0.331, d159:0.331, d160:0.331, d186:0.331, d212:0.331, d226:0.331, d252:0.331, d254:0.331, d279:0.331, d294:0.331, d008:0.2088, d015:0.2088, d019:0.2088, d026:0.2088, d027:0.2088, d031:0.2088, d046:0.2088, d047:0.2088, d048:0.2088, d052:0.2088, d058:0.2088, d064:0.2088, d085:0.2088, d089:0.2088, d102:0.2088, d106:0.2088, d115:0.2088, d123:0.2088, d147:0.2088, d153:0.2088, d165:0.2088, d168:0.2088, d169:0.2088, d170:0.2088, d174:0.2088, d193:0.2088, d194:0.2088, d195:0.2088, d198:0.2088, d216:0.2088, d231:0.2088, d237:0.2088, d241:0.2088, d263:0.2088, d264:0.2088, d269:0.2088, d270:0.2088, d276:0.2088, d278:0.2088, d283:0.2088, d291:0.2088, d292:0.2088, d293:0.2088, d295:0.2088, d303:0.2088, d305:0.2088, d309:0.2088, d312:0.2088, d328:0.2088, d329:0.2088, d331:0.2088
q32	d025:2.4055, d090:1.9545, d139:1.4934, d031:0.9888, d067:0.9657, d254:0.7617, d145:0.6152, d140:0.5921, d141:0.5921, d305:0.5921, d324:0.5921, d006:0.3881, d011:0.3881, d018:0.3881, d059:0.3881, d060:0.3881, d184:0.3881, d222:0.3881, d252:0.3881, d268:0.3881, d271:0.3881, d314:0.3881, d072:0.3736, d083:0.3736, d105:0.3736, d172:0.3736, d226:0.3736, d227:0.3736, d235:0.3736, d284:0.3736, d317:0.3736
q34	d248:0.7585, d028:0.5773, d117:0.5773, d123:0.5773, d278:0.5773, d024:0.3669, d026:0.3669, d027:0.3669, d034:0.3669, d037:0.3669, d039:0.3669, d048:0.3669, d066:0.3669, d085:0.3669, d098:0.3669, d119:0.3669, d162:0.3669, d207:0.3669, d214:0.3669, d225:0.3669, d227:0.3669, d241:0.3669, d243:0.3669, d281:0.3669, d312:0.3669
q36	d257:1.3964, d023:1.2869, d220:1.2298, d150:1.1326, d265:1.1326, d095:0.8787, d321:0.8688, d268:0.682, d272:0.6149, d229:0.5276, d316:0.5276, d031:0.4181, d071:0.4181, d079:0.4181, d102:0.4181, d136:0.4181, d151:0.4181, d205:0.4181, d210:0.4181, d211:0.4181, d262:0.4181, d281:0.4181, d283:0.4181, d290:0.4181, d323:0.4181, d010:0.2638, d012:0.2638, d013:0.2638, d019:0.2638, d020:0.2638, d029:0.2638, d033:0.2638, d035:0.2638, d041:0.2638, d046:0.2638, d049:0.2638, d054:0.2638, d055:0.2638, d060:0.2638, d068:0.2638, d069:0.2638, d076:0.2638, d077:0.2638, d092:0.2638, d093:0.2638, d094:0.2638, d110:0.2638, d111:0.2638, d119:0.2638, d131:0.2638, d149:0.2638, d158:0.2638, d167:0.2638, d189:0.2638, d191:0.2638, d192:0.2638, d197:0.2638, d198:0.2638, d199:0.2638, d202:0.2638, d219:0.2638, d222:0.2638, d223:0.2638, d226:0.2638, d231:0.2638, d235:0.2638, d244:0.2638, d248:0.2638, d250:0.2638, d253:0.2638, d255:0.2638, d256:0.2638, d259:0.2638, d260:0.2638, d267:0.2638, d270:0.2638, d271:0.2638, d274:0.2638, d275:0.2638, d276:0.2638, d277:0.2638, d279:0.2638, d284:0.2638, d292:0.2638, d294:0.2638, d295:0.2638, d302:0.2638, d320:0.2638, d322:0.2638, d328:0.2638
q37	d169:2.0937, d116:1.2298, d294:0.799, d062:0.6149, d035:0.5041, d117:0.5041, d120:0.5041, d231:0.5041, d327:0.5041
q38	d263:0.8951, d036:0.8839, d294:0.8153, d138:0.8148, d284:0.7613, d011:0.6554, d056:0.6554, d229:0.6554, d239:0.6554, d258:0.6554, d277:0.6554, d331:0.6554, d118:0.5926, d235:0.5926, d039:0.5144, d190:0.5144, d296:0.5144, d305:0.5144, d325:0.5144, d003:0.4135, d132:0.4135, d176:0.4135, d183:0.4135, d247:0.4135, d317:0.4135, d025:0.3807, d051:0.3807, d084:0.3807, d092:0.3807, d244:0.3807, d249:0.3807, d260:0.3807, d198:0.3457, d043:0.3105, d062:0.3105, d075:0.3105, d044:0.2675, d059:0.2675, d108:0.2675, d110:0.2675, d142:0.2675, d180:0.2675, d192:0.2675, d196:0.2675, d215:0.2675, d224:0.2675, d226:0.2675, d246:0.2675, d266:0.2675, d282:0.2675, d327:0.2675, d008:0.212, d024:0.212, d037:0.212, d045:0.212, d046:0.212, d063:0.212, d070:0.212, d080:0.212, d081:0.212, d082:0.212, d089:0.212, d091:0.212, d093:0.212, d099:0.212, d113:0.212, d117:0.212, d122:0.212, d126:0.212, d127:0.212, d130:0.212, d133:0.212, d148:0.212, d151:0.212, d155:0.212, d197:0.212, d201:0.212, d202:0.212, d207:0.212, d210:0.212, d216:0.212, d221:0.212, d232:0.212, d250:0.212, d251:0.212, d270:0.212, d290:0.212, d001:0.1337, d009:0.1337, d013:0.1337, d015:0.1337, d022:0.1337, d030:0.1337, d035:0.1337, d038:0.1337, d040:0.1337, d042:0.1337, d050:0.1337, d073:0.1337, d076:0.1337, d078:0.1337, d079:0.1337, d083:0.1337, d085:0.1337, d087:0.1337, d095:0.1337, d096:0.1337, d121:0.1337, d123:0.1337, d129:0.1337, d131:0.1337, d135:0.1337, d164:0.1337, d170:0.1337, d182:0.1337, d193:0.1337, d195:0.1337, d200:0.1337, d203:0.1337, d205:0.1337, d209:0.1337, d213:0.1337, d219:0.1337, d223:0.1337, d236:0.1337, d237:0.1337, d240:0.1337, d241:0.1337, d255:0.1337, d264:0.1337, d274:0.1337, d278:0.1337, d281:0.1337, d286:0.1337, d287:0.1337, d288:0.1337, d301:0.1337, d308:0.1337, d312:0.1337, d316:0.1337, d320:0.1337
q40	d307:1.9444, d042:1.8107, d262:1.6632, d252:1.5602, d283:1.4722, d098:1.292, d250:1.2494, d047:1.1053, d112:1.1053, d242:1.038, d238:0.998, d173:0.8597, d228:0.847, d046:0.7608, d122:0.7054, d012:0.6703, d249:0.6703, d131:0.6603, d164:0.6603, d271:0.6603, d118:0.6352, d138:0.6352, d152:0.6352, d225:0.6352, d296:0.6352, d064:0.6301, d111:0.6301, d263:0.6301, d279:0.6301, d105:0.6252, d113:0.6252, d147:0.595, d189:0.5353, d241:0.5353, d082:0.5271, d144:0.5271, d248:0.5271, d022:0.5193, d058:0.5193, d142:0.5193, d291:0.5193, d318:0.5193, d039:0.4716, d063:0.4716, d136:0.4716, d161:0.4716, d325:0.4716, d288:0.4451, d025:0.3377, d031:0.3377, d091:0.3377, d093:0.3377, d117:0.3377, d119:0.3377, d124:0.3377, d125:0.3377, d175:0.3377, d200:0.3377, d222:0.3377, d223:0.3377, d257:0.3377, d258:0.3377, d306:0.3377, d021:0.3326, d092:0.3326, d177:0.3326, d194:0.3326, d275:0.3326, d106:0.3277, d121:0.3277, d174:0.3277, d197:0.3277, d234:0.3277, d254:0.3277, d293:0.3277, d017:0.2975, d035:0.2975, d040:0.2975, d079:0.2975, d080:0.2975, d083:0.2975, d094:0.2975, d100:0.2975, d109:0.2975, d179:0.2975, d203:0.2975, d269:0.2975, d286:0.2975, d317:0.2975, d321:0.2975
q41	d150:0.831, d268:0.831, d121:0.5243, d128:0.5243, d174:0.5243, d291:0.5243
q42	d298:6.577, d162:1.7263, d314:1.353, d125:1.2621, d220:1.2298, d048:1.134, d069:1.0153, d095:0.9746, d280:0.7274, d062:0.6148, d174:0.5773, d208:0.5773, d241:0.5773, d049:0.5085, d248:0.5085, d043:0.438, d122:0.438, d251:0.438, d257:0.438, d001:0.3471, d008:0.3471, d010:0.3471, d022:0.3471, d070:0.3471, d072:0.3471, d154:0.3471, d256:0.3471, d265:0.3471, d285:0.3471, d312:0.3471, d014:0.219, d020:0.219, d023:0.219, d032:0.219, d040:0.219, d051:0.219, d060:0.219, d065:0.219, d068:0.219, d071:0.219, d073:0.219, d081:0.219, d092:0.219, d099:0.219, d108:0.219, d110:0.219, d118:0.219, d135:0.219, d155:0.219, d159:0.219, d167:0.219, d172:0.219, d175:0.219, d180:0.219, d182:0.219, d184:0.219, d189:0.219, d222:0.219, d255:0.219, d259:0.219, d267:0.219, d268:0.219, d273:0.219, d279:0.219, d292:0.219, d304:0.219, d309:0.219, d328:0.219
q44	d162:1.7263, d029:1.5635, d164:1.5393, d105:1.4306, d185:1.2588, d220:1.2298, d239:1.0687, d095:0.9746, d085:0.827, d246:0.7613, d314:0.7613, d003:0.6554, d126:0.6554, d148:0.6554, d182:0.6033, d271:0.6033, d016:0.4135, d042:0.4135, d170:0.4135, d252:0.4135, d254:0.4135, d304:0.4135, d048:0.3807, d055:0.3807, d059:0.3807, d167:0.3807, d177:0.3807, d181:0.3807, d262:0.3807, d267:0.3807, d278:0.3807, d325:0.3807
q45	d105:2.7009, d126:1.6637, d085:1.6261, d185:1.4545, d170:1.2126, d164:1.1596, d029:0.9602, d252:0.9177, d302:0.747, d003:0.6554, d148:0.6554, d055:0.4713, d090:0.4713, d100:0.4713, d162:0.4713, d188:0.4713, d204:0.4713, d324:0.4713, d016:0.4135, d042:0.4135, d254:0.4135, d304:0.4135
q46	d133:2.0267, d121:1.9774, d093:1.7582, d094:1.7462, d082:1.4748, d145:1.3467, d030:1.2736, d136:1.2736, d081:1.1433, d125:1.1433, d144:1.1433, d280:1.1433, d091:1.1053, d009:1.0247, d005:1.0093, d041:0.9687, d156:0.9429, d321:0.9288, d013:0.8863, d002:0.8257, d022:0.8257, d062:0.8257, d075:0.8257, d117:0.8257, d130:0.8257, d180:0.8257, d314:0.8257, d066:0.7849, d178:0.7451, d208:0.7451, d088:0.7227, d168:0.7227, d073:0.6492, d122:0.6492, d279:0.6492, d104:0.6368, d293:0.6166, d247:0.5935, d146:0.5875, d118:0.5733, d219:0.5733, d249:0.5733, d089:0.5592, d105:0.5592, d150:0.5592, d188:0.5592, d142:0.5118, d115:0.4975, d151:0.4656, d155:0.4656, d201:0.4656, d214:0.4656, d231:0.4656, d306:0.4656, d315:0.4656, d320:0.4656, d329:0.4656, d171:0.4431, d143:0.3229, d238:0.3229, d308:0.3229, d110:0.3139, d181:0.3139, d192:0.3139, d242:0.3139, d277:0.3139, d036:0.2937, d051:0.2937, d076:0.2937, d134:0.2937, d149:0.2937, d189:0.2937, d199:0.2937, d213:0.2937, d234:0.2937, d267:0.2937, d283:0.2937, d292:0.2937, d301:0.2937, d304:0.2937, d077:0.2796, d084:0.2796, d090:0.2796, d101:0.2796, d126:0.2796, d157:0.2796, d172:0.2796, d190:0.2796, d215:0.2796, d296:0.2796, d312:0.2796, d316:0.2796, d323:0.2796
